id;address;region;latitude;longitude
1725;corso Garibaldi 13;Friuli – Venezia Giulia;45.959517;12.657418
1726;via Cadorna 31;Veneto;45.5167114;11.3363766
1727;via Mameli 1;Veneto;45.5483537;10.7200541
1728;piazza Garibaldi 7;Piedmont;44.729941;8.6886963
1729;piazza Sulis 3/4;Sardinia;40.5554234;8.3158528
1730;via Ruzzina 2/4;Veneto;45.0543559;12.0557869
1731;via Maestra 6;Emilia-Romagna;44.9269;10.1201
1732;via Mazzini 13;Emilia-Romagna;44.8086168;10.5022695
1733;via A. Boito 26;Emilia-Romagna;43.6023208;10.9719011
1734;via del Porrione 33;Tuscany;43.318489;11.3333619
1735;via Mazzini 41;Lombardy;45.732598;9.7294917
1736;piazza della Repubblica 6;Lombardy;45.4366653;9.3850517
1737;via Vico II Vincenzo Sulis 1/a;Sardinia;39.23054;9.11917
1738;via Precumon 24;Veneto;46.4952805;11.8694809
1739;via Cuneo 8;Piedmont;44.6973562;8.0353242
1740;via Acquadro 12;Lombardy;45.7927472;8.7538357
1741;piazza Matteotti 14;Lombardy;45.1759445;10.3122779
1742;via Bari 134;Apulia;40.8337262;16.5588527
1743;via Porrettana 291;Emilia-Romagna;44.4124276;11.2580769
1744;via Acquapartita 147;Emilia-Romagna;43.8579;11.9772
1745;via Vittorio Veneto 1;Liguria;44.1600419;8.3097389
1746;piazza Santa Maria la Nova 9;Campania;40.8440684;14.2528391
1747;Piazza Michele Ferrero 4/d;Piedmont;44.6966993;8.0337275
1748;via Torrazza 10;Lombardy;45.8582781;9.1163366
1749;via Norsinia 21/b;Friuli – Venezia Giulia;46.4339285;12.8708708
1750;via Capodimonte 14;Campania;40.6234355;14.3629208
1751;vicolo San Matteo 3;Veneto;45.4418641;10.9940403
1752;località Montanare 10;Tuscany;43.2545517;12.0657461
1753;via Molo di Levante 74;Emilia-Romagna;44.1793;12.3856
1754;via Roma 131;Veneto;45.4121169;11.9498553
1755;via Umberto I 2;Piedmont;45.4057728;8.0924056
1756;piazza San Domenico 5;Sicily;37.6132655;15.1631816
1757;via del Colle 38;Umbria;43.0635675;12.4544217
1758;via Andrea Costa 18/a;Veneto;45.390361;11.8710055
1759;piazza Antonino Gandolfo 11;Sicily;37.5051734;15.0950607
1760;via Giovanni Da Empoli 5;Lazio;41.8733706;12.4765239
1761;via Santa Caterina 51b/55;Emilia-Romagna;44.4938;11.3387
1762;via Dentella 25;Lombardy;45.82397;9.7053482
1763;piazza Michele Ferrero 4;Piedmont;44.6967367;8.0338034
1764;via Aristide Dondarini 4;Emilia-Romagna;44.6043;11.4217
1765;lungomare dei Ciclopi 115, loc. Aci Trezza;Sicily;37.5639;15.1614
1766;Località Querce al Pino, SS 146;Tuscany;43.0142;11.9479
1767;via Pisana Livornese 32;Tuscany;43.4548521;10.4757488
1768;strada di Buddeo;Sardinia;41.04574;9.46756
1769;piazza Vittorio Veneto 10;Lombardy;45.2724976;10.0070429
1770;via Guggal 23;Trentino – Alto Adige/Südtirol;46.6309;11.5381
1771;via Monte Baldo 28;Veneto;45.6190897;10.7162548
1772;via Regina 40;Lombardy;45.8449282;9.0798188
1773;via Porpora 5;Sicily;38.0410215;14.0226185
1774;via Privata Montagù 9/1;Liguria;44.0106987;8.1711157
1775;corso Garibaldi 41;Emilia-Romagna;44.2002268;12.3968155
1776;via Calderini 15, loc. Chiugiana;Umbria;43.1062185;12.3094248
1777;via Roma 35;Lombardy;45.6236992;9.0464525
1778;via Francesco Petrarca 4;Lombardy;45.471618;9.1696048
1779;via del Ronco 10;Lombardy;45.4002374;9.2310746
1780;localtà Cavallotti 9;Piedmont;44.6178;8.1824
1781;largo Michele Ayroldi Carissimo 14;Apulia;40.7248;17.5792
1782;via San Gervasio 6/e;Emilia-Romagna;44.4969271;11.3382789
1783;Piazza della Libertà 8;Lombardy;45.2170583;9.0770451
1784;via Pian d'Ovile 54;Tuscany;43.3222149;11.3305982
1785;via IV Novembre 35;Marche;43.510821;13.6225036
1786;località Monastero d'Ombrone 19;Tuscany;43.3031;11.4261
1787;via San Salvatore da Horta 7;Sardinia;39.2150982;9.1163665
1788;Località Riccio 71;Tuscany;43.2872;12.2114
1789;via Fortebraccio 53;Abruzzo;42.3489218;13.4017762
1790;largo Garfonda 10, località Abbadia Isola;Tuscany;43.3877891;11.1954272
1791;via Cavour 1;Piedmont;44.9534518;8.3098342
1792;via Dronero 4;Piedmont;44.3927474;7.5496191
1793;via Dante 32;Lombardy;45.8036251;9.1884284
1794;Località San Martino a Bocena 370;Tuscany;43.2813314;11.968419
1795;Corte Sgarzarie 7;Veneto;45.4432891;10.9957636
1796;Località Bilegno;Emilia-Romagna;44.9988;9.4384
1797;via Chiesa Monfumo 14;Veneto;45.8310953;11.9207879
1798;via Beato Piergiorgio Frassati 5/a;Apulia;40.9492;17.2972
1799;via Cavour 49;Lombardy;45.1611786;10.7921981
1800;via Amerigo Vespucci 11;Lombardy;45.48143;9.1928264
1801;piazza Zama 34;Lazio;41.8761622;12.5100307
1802;SP94 - Località Abbiadori;Sardinia;41.14063;9.53267
1803;salizada Sant'Antonin, sestiere Castello 3499;Veneto;45.6206;12.315
1804;via Dietro San Sebastiano 7;Veneto;45.4416309;10.9998943
1805;piazza Beato Ugolino 5;Umbria;42.9093471;12.555459
1806;via San Pellegrino 32, stazione a monte della funivia Col Margherita;Emilia-Romagna;44.50934;11.08648
1807;località La Casina 1;Trentino – Alto Adige/Südtirol;45.9614584;10.9516415
1808;viale Dante Alighieri 11/c;Piedmont;45.4511764;8.617644
1809;via Santissima Annunziata 121;Lazio;41.28;13.2512
1810;piazza I  Novembre 2;Veneto;46.0177846;11.7997143
1811;via Piave 11;Marche;43.5437;13.3857
1812;via Patrioti 2;Lombardy;45.1295309;10.1876037
1813;via Giuseppe Garibaldi 86;Sicily;37.7233788;12.8911103
1814;corso Giuseppe Garibaldi 227;Campania;40.6765472;14.7641666
1815;vicolo Cavour 5, loc. Perno;Piedmont;44.6102981;7.9740519
1816;Via Flaminia 109;Marche;43.5089615;13.6208803
1817;via Cipro 106;Lazio;41.9058434;12.4451473
1818;piazza XXV Aprile 8;Liguria;43.977689;8.1585552
1819;via San Giuseppe 9;Piedmont;44.4795594;7.8784502
1820;contrada Cugnolo 19;Marche;43.1435;13.8107
1821;località Alverà 99;Veneto;46.538541;12.144675
1822;via Roma 11;Lombardy;45.6317708;10.193338
1823;piazza Sant'Isidoro 10;Apulia;41.1722531;16.1410999
1824;via del Trivio 56 (piazza del Popolo);Marche;42.8543014;13.57526
1825;località Castel Toblino 1;Trentino – Alto Adige/Südtirol;46.0242;10.9836
1826;via Novara 8;Piedmont;45.5147818;8.5917673
1827;via Garibaldi 8;Tuscany;43.5409524;12.0554089
1828;via Gari 1/3;Lazio;41.4884281;13.8256162
1829;Rupi di via XXIX Settembre 12;Marche;43.5942;13.5034
1830;via del Cavaliere 59;Sicily;38.0799781;13.5120108
1831;via dei Mille 2/b;Sicily;38.1550124;13.0817232
1832;via Pietro Giordani 14;Emilia-Romagna;45.0464518;9.6921648
1833;viale Regina Margherita 18;Sardinia;39.2130102;9.1156008
1834;via Funivia 22;Lombardy;46.2749441;9.8532287
1835;via Sant'Antonio Abate 16;Molise;41.5610843;14.658766
1836;via Giovan Battista Marzi 1;Lazio;42.250612;11.7554054
1837;piazza Malpighi 16;Emilia-Romagna;44.493613;11.336377
1838;calle del Scaleter, sestiere San Polo  2202/a;Veneto;45.4371;12.3327
1839;via Vigne 6;Piedmont;44.3316976;7.5457914
1840;via Cesare Battisti 3;Apulia;41.2648145;15.9036807
1841;via Cunizza da Romano 4;Veneto;45.7791316;11.7420627
1842;via Ferretti 109;Emilia-Romagna;44.8852888;10.7870087
1843;via Pietro Micca 15;Apulia;40.7063;17.6585
1844;via Gradola 4/11;Campania;40.5517;14.2123
1845;località Gerandin 26;Aosta Valley;45.6029;7.7749
1846;via della Cerreta 7;Tuscany;43.7190057;11.0341643
1847;rue Trois Villages 291;Aosta Valley;45.7608892;7.721292
1848;via Laurin 4;Trentino – Alto Adige/Südtirol;46.4979697;11.3569271
1849;via alla Piazza 6;Piedmont;46.14367;8.4672841
1850;via San Tomaso 47;Lombardy;45.7034454;9.6753429
1851;frazione Madonna di Como 34;Piedmont;44.6590815;8.0736161
1852;via di Camaldoli 52;Tuscany;43.7911667;11.8193103
1853;Borgo Valdestali 5;Friuli – Venezia Giulia;46.2063241;12.7575581
1854;via Gamba 12;Emilia-Romagna;44.4202617;12.1977699
1855;via della Grada 21/a;Emilia-Romagna;44.4974124;11.3282229
1856;via Tollegno 4;Piedmont;45.577227;8.0514735
1857;strada Col Alt;Trentino – Alto Adige/Südtirol;46.5540996;11.8755755
1858;via Pietro Nenni 2;Piedmont;45.7157311;8.5910838
1859;via Cascina Violo 1;Lombardy;45.8956;9.6549
1860;via A. Boito 30;Emilia-Romagna;43.6023208;10.9719011
1861;via Traversa Dragone 1;Campania;40.7041;14.6442
1862;via Torino 4;Molise;41.560286;14.6569971
1863;via Rossini 178;Calabria;38.9531826;16.387547
1864;Località Fraina 1;Veneto;46.523543;12.152705
1865;via al Castello 1, San Vigilio;Lombardy;45.7084459;9.6502105
1866;via Colle San Giuseppe 1;Lombardy;45.5713882;10.2557989
1867;via Rio Bianco 4;Trentino – Alto Adige/Südtirol;46.719306;11.6534742
1868;via Maino 18;Lombardy;45.6208283;8.8470684
1869;viale Francesco Baracca 74;Emilia-Romagna;44.4171545;11.9093555
1870;piazza San Francesco 7;Tuscany;43.3434642;11.9224101
1871;Località San Vittorino;Abruzzo;42.1559;14.0048
1872;via Magnagallo Est 7;Emilia-Romagna;44.6775371;10.8521048
1873;via Pelliciano 35, loc. Montilgallo;Emilia-Romagna;44.0704979;12.349201
1874;via Sant'Anselmo 99;Aosta Valley;45.7386347;7.3256577
1875;piazza Sinatra 16;Sicily;37.3107771;13.5765273
1876;Località Vallone dei Messi 199, SP 16/b km 2,400;Tuscany;43.23391;10.6194
1877;via B. Peruzzi 26;Tuscany;43.2912;11.3027
1878;via Morgantini 2;Campania;40.8447311;14.2497287
1879;vicolo del Duomo 3;Trentino – Alto Adige/Südtirol;46.7158027;11.6564214
1880;viale Vanni 1;Umbria;42.9542935;12.0058377
1881;via Madaschi 45;Lombardy;45.6995788;9.946576
1882;via Gramsci 4;Lazio;41.7489581;12.6500432
1883;località Sovestro 63;Tuscany;43.4897;11.0557
1884;via Principe Umberto 23;Lombardy;45.6085579;10.0012346
1885;corso Libertà 65/a;Piedmont;44.7159979;8.2880676
1886;Borgo Treviso 62;Veneto;45.6718587;11.9324209
1887;via De Gasperi 37, località Viadana;Emilia-Romagna;44.688409;10.4966821
1888;via Madonna di Pietracupa 31;Tuscany;43.5734;11.2141
1889;via San Martino della Battaglia 20;Lombardy;45.5337864;10.2210305
1890;strada Col Alt 105;Trentino – Alto Adige/Südtirol;46.5468844;11.87709
1891;strada Pedercorvara 10;Trentino – Alto Adige/Südtirol;46.554;11.8561
1892;piazza Municipio 23;Trentino – Alto Adige/Südtirol;46.4309471;11.1071038
1893;località Fragnolo 29;Emilia-Romagna;44.5791;10.0772
1894;via Roma Serra 20;Piedmont;44.3063;7.8922
1895;via Giaroni 116;Veneto;45.6106612;11.5150588
1896;vicolo dell'Arco 1, angolo piazza Risorgimento 4;Piedmont;44.7177;8.034
1897;corso Alcide De Gasperi 23;Campania;40.7285291;14.4726315
1898;via Roma 48;Piedmont;45.3281054;7.8865456
1899;località Palazzetto 110;Tuscany;43.1621856;11.7056235
1900;via Fontane 54/b;Lombardy;45.5743304;10.2425299
1901;via Nascimbeni 11;Veneto;45.6904186;10.7520413
1902;piazza Roma 18;Piedmont;44.6937719;7.8508758
1903;via Mendicità Istruita 14;Piedmont;44.6959894;7.8546554
1904;via Ca' Paler 5;Lombardy;45.75;9.5421
1905;via Coppino 289;Tuscany;43.8667142;10.256646
1906;piazza Conca 22;Lazio;41.2106845;13.5821333
1907;via Foresti 13;Lombardy;45.621523;10.0163585
1908;corso del Popolo 653;Veneto;45.2164991;12.2775804
1909;via Zappati 36;Emilia-Romagna;44.7183244;10.2142591
1910;via Monte Cadria 127;Lazio;41.7500365;12.2664083
1911;via Gramsci 57;Liguria;44.0105009;8.1774855
1912;via Pineroli 32;Piedmont;44.88554;8.6775
1913;via Dritta 2;Liguria;43.7805103;7.6727752
1914;via Teresio Olivelli 1;Lombardy;45.8148687;9.3821033
1915;viale Patrioti 6;Emilia-Romagna;44.9124093;9.793969
1916;via Umberto I 23;Sicily;37.9315696;14.087682
1917;viale Italia 35;Liguria;44.0469547;8.2230824
1918;via Matteotti 147;Piedmont;45.6931795;8.4572219
1919;lungomare Argentina 1;Liguria;43.7781589;7.6635751
1920;corso IV Novembre 65/67;Veneto;45.8749057;11.5092857
1921;via Armellini 12/a;Emilia-Romagna;44.1988086;12.3945809
1922;piazza Marina 4/5;Apulia;41.3221758;16.2845027
1923;piazza della Seta, località San Leucio;Campania;41.1376;14.3066
1924;Località Rumerlo;Veneto;46.522;12.1484
1925;via Nazionale 147;Calabria;38.2547202;15.7151005
1926;via Dentecala 14;Campania;40.5485147;14.2538317
1927;via Parma 28;Piedmont;44.9122649;8.6184753
1928;via Giuseppe Mazzini 20;Lombardy;45.4617413;9.1883269
1929;via XXV Aprile 6, frazione Castel Ratti;Piedmont;44.72945;8.94346
1930;via Stazione 16, località Maragno;Trentino – Alto Adige/Südtirol;46.6265889;10.8976664
1931;via Bassane 1, località Casonetto;Veneto;45.81658;11.92174
1932;via Palade 1;Trentino – Alto Adige/Südtirol;46.6271314;11.1472434
1933;via Pietro Nenni 96;Lazio;41.68273;13.61038
1934;via Zanardelli 5;Veneto;45.6886;10.7512
1935;via Giovanni Migone 4;Liguria;44.3817;9.0741
1936;Via San Rocco 70;Piedmont;44.6960917;7.8493736
1937;viale della Repubblica 10;Emilia-Romagna;44.8120978;10.5656806
1938;via Pennavaire 166;Liguria;44.1372;8.1043
1939;via San Vigilio 56;Lombardy;45.7095367;9.6491565
1940;Via Santuario 25;Piedmont;44.7640086;7.5338001
1941;via del Monte della Farina 53;Lazio;41.89519;12.47501
1942;via Filippo Corridoni 1;Lombardy;45.635947;8.887746
1943;via Vittorio Emanuele II 136;Basilicata;40.963142;15.8207769
1944;via Cavour 38;Lazio;41.283333;13.25
1945;corso Vittorio Emanuele 135;Campania;40.838458;14.2328814
1946;via Primo Maggio 56;Lombardy;45.8012632;9.1416714
1947;via Vulcanello;Sicily;38.4674;14.954
1948;via di Camaldoli 20;Tuscany;43.7682799;11.2408864
1949;via Nuova 6, località Villa a Sesta;Tuscany;43.3852498;11.4808878
1950;via San Martino 48;Lombardy;45.7072282;9.1832909
1951;via Trieste 1/B;Lombardy;45.8381504;9.0685626
1952;via Generale Pescetto 5;Liguria;44.3406153;8.5437413
1953;via Madonnelle 9;Campania;40.6598;14.4339
1954;Viale Piave 10;Emilia-Romagna;44.5278629;10.9214379
1955;via Cesare Battisti 58;Liguria;43.9240115;8.0962103
1956;via Stazione 1, sulla SP 34;Apulia;40.7310185;17.6817944
1957;via dei Principati 45;Campania;40.678167;14.7661019
1958;via Capriglione 147;Campania;40.6144553;14.5218021
1959;Località Mottarone;Piedmont;45.8808;8.5405
1960;via Valle San Giovanni 1;Piedmont;44.7711625;8.3515959
1961;Località Sant'Anna 84;Piedmont;44.5778674;7.9952481
1962;Località Li Mucchi Bianchi;Sardinia;41.13938;9.48465
1963;corso Umberto I 125;Campania;40.6961827;14.7107346
1964;via Val d'Ega 47;Trentino – Alto Adige/Südtirol;46.49111;11.3949323
1965;via San Frediano 10/12;Tuscany;43.7181338;10.3998928
1966;via Antonio Gramsci 20/b;Piedmont;45.6983509;8.4659919
1967;Località Lago di Dobbiaco;Trentino – Alto Adige/Südtirol;46.7288;12.2222
1968;Via Leoni 10;Veneto;45.4398447;11.000125
1969;via Vergolano 53;Trentino – Alto Adige/Südtirol;45.919514;10.8841564
1970;via Cavour 60;Piedmont;44.2442491;7.533754
1971;via Boncompagni 31;Lazio;41.9076186;12.4907941
1972;Corso IV Novembre 65/67;Veneto;45.8749057;11.5092857
1973;piazza dell'Anfiteatro 4;Tuscany;43.8453509;10.5061397
1974;Via Sorano 35;Trentino – Alto Adige/Südtirol;46.1611652;10.7632901
1975;strada statale 195 rotonda per Capoterra;Sardinia;39.1752;8.97199
1976;via dei Baullari 147;Lazio;41.896579;12.4727921
1977;via Aretusi 5;Emilia-Romagna;44.5075609;11.2846759
1978;Via Ugo Secondo Partigiano 1;Liguria;43.917132;7.8461579
1979;Strada Nicolini Basso 34, loc. Tre Stelle;Piedmont;44.7057666;8.075556
1980;via Goffredo Mameli 45;Lazio;41.8889228;12.4675774
1981;Via Rovignan 1;Veneto;46.5073;12.4464
1982;piazza Le Laudi 2;Abruzzo;42.4550649;14.2399548
1983;Via Cesare Battisti 66;Veneto;46.538796;12.1342169
